Id;ResourceName;Name;HasBmpCollection;HasBmpItem;HasAct
310638;Wolf_Orb_HealSP_2;Wolf Orb(SP Recovery) 2Lv;;;;
310639;Wolf_Orb_HealHP_3;Wolf Orb(HP Recovery) 3Lv;;;;
310640;Wolf_Orb_HealSP_3;Wolf Orb(SP Recovery) 3Lv;;;;
310641;Wolf_Orb_HealHP_4;Wolf Orb(HP Recovery) 4Lv;;;;
310642;Wolf_Orb_HealSP_4;Wolf Orb(SP Recovery) 4Lv;;;;
310643;Wolf_Orb_Life;Wolf Orb(Drain Life);;;;
310644;Wolf_Orb_Soul;Wolf Orb(Drain Soul);;;;
310645;Wolf_Orb_M_Heal;Wolf Orb(Magic Healing);;;;
310646;Wolf_Orb_M_Soul;Wolf Orb(Magic Soul);;;;
310647;Wolf_Orb_A_Force;Wolf Orb(All Force);;;;
400016;C_Turkey_Hat;Costume Turkey Hat;;;;
400073;C_Romance_Rose_TW;Costume Romance Rose;;;;
400127;Ep18_Mini_Elly;Dropping Elly;;;;
400128;Ep18_Mini_Elly;Costume Dropping Elly;;;;
400134;쌍어궁보관;Thanos' Warrior Helmet;;;;
400135;쌍어궁왕관;Thanos' Warrior Helmet-LT;;;;
410000;ResonateTaego;Roaring Drum;;;;
410006;C_Sudden_Wealth_TW;Costume Sudden Wealth;;;;
410029;Wonder_Egg_Basket;Costume Wonder Egg Basket;;;;
450132;Magical_Cloth;Magical Claus;;;;
450143;Samael_Dress;Red Snake Dress;;;;
450149;MD_Geffen_Robe;Anti-Conjurer Suit;;;;
450150;MD_Geffen_Suits;Magic Protector Robe;;;;
450151;코튼셔츠;Reinforced Cotton Shirt;;;;
450166;Vague_Star_Robe;Faint Star Robe;;;;
450167;Vague_Star_Suit;Faint Star Suit;;;;
450168;Vague_Star_Armor;Faint Star Armor;;;;
450169;Star_Armor_Of_Pow;Nebula Armor of power;;;;
450170;Star_Armor_Of_Sta;Nebula Armor of Stamina;;;;
450171;Star_Suit_Of_Con;Nebula Suit of Agility;;;;
450172;Star_Suit_Of_Crt;Nebula Suit of Luck;;;;
450173;Star_Robe_Of_Spl;Nebula Robe of Spell;;;;
450174;Star_Robe_Of_Wis;Nebula Robe of Wisdom;;;;
450177;Gray_W_Suits;Gray Wolf Suit;;;;
450178;Gray_W_Robe;Gray Wolf Robe;;;;
450179;Bloody_Dress;Celine's Dress;;;;
460005;MD_Geffen_Shield;Magic Absolver;;;;
460006;MD_Geffen_Shield2;Complete Encyclopedia;;;;
460010;Witchslayer_Greatshield;Demon Hunting Shield;;;;
460012;가드;Reinforced Shield;;;;
460013;Poenetentia_Aegis;Penitentia Aegis;;;;
470027;Juggernaut;Juggernaut;;;;
470071;MD_Airboat_Boots;Boots of Unknown Power;;;;
470072;MD_Airboat_Boots2;Boots of Unknown Dexterity;;;;
470073;MD_Airboat_Boots3;Boots of Unknown Life;;;;
470074;MD_Airboat_Boots4;Boots of Unknown Magic Power;;;;
470076;MD_Airboat_Boots5;Boots of Unknown Agility;;;;
470077;MD_Airboat_Boots6;Boots of Unknown Luck;;;;
470087;Gray_W_Boots;Gray Wolf Boots;;;;
470088;Gray_W_Shoes;Gray Wolf Shoes;;;;
480045;Guardian_Soul;Guardian of Soul;;;;
480061;Storm_Muffler;Raging Muffler;;;;
480065;MD_Geffen_Hood;Magic Barrier Manteau;;;;
480066;MD_Geffen_Hood2;Magic Barrier Muffler;;;;
480067;MD_Geffen_Hood3;Leviathan Magic Manteau;;;;
480068;MD_Geffen_Hood4;Leviathan Magic Muffler;;;;
480069;대천사의날개;Costume Heavenly Angel Wings;;;;
480071;Calabash;Costume Vial;;;;
480090;Gray_W_Muffler;Gray Wolf Scarf;;;;
480091;Gray_W_Manteau;Gray Wolf Manteau;;;;
490013;Devil_Ring;Devil Rakshasa Ring;;;;
490016;Bracelet_Of_Puppet;Puppet Bracelet;;;;
490022;TrustRing;Thunder Ring;;;;
490029;Geffenia_Magictool_Ice;Geffenia Ice Magic Tool;;;;
490035;Pendant_of_Solomon;Solomon's Pendant;;;;
490036;Pendant_of_Solomon;Solomon's Pendant;;;;
490038;Sixth_Sense_Ring;Perceptual Amplification Ring;;;;
490076;Ring_Of_Nature;Everything Ring;;;;
490077;MD_Geffen_Ring;Force Condenser;;;;
490078;MD_Geffen_Ring2;Mental Condenser;;;;
490079;SoulExpansionRing;Mental Expansion Ring;;;;
490083;Themis_Balance;Judge's Balance;;;;
490098;Ring_of_Pazuzu;Ring of Pazuzu;;;;
490106;Gray_W_Pendant;Gray Wolf Pendant;;;;
490107;Gray_W_Ring;Gray Wolf Ring;;;;
490108;Gray_W_Earing;Gray Wolf Earring;;;;
490109;Gray_W_Necklace;Gray Wolf Necklace;;;;
500018;Fourth_1h_Sword;Relapse Blade;;;;
500019;Poenitentia_Gladius;Penitentia Gladius;;;;
500020;Poenitentia_Ligula;Penitentia Ligula;;;;
500024;Thanos_Sword_AD;Thanos Sword-AD;;;;
500025;Adulter_F_G_Sword;Adulter Fides Guardian Sword;;;;
500026;Adulter_F_Lapier;Adulter Fides Rapier;;;;
500027;Vivatus_F_G_Sword;Vivatus Fides Guardian Sword;;;;
500028;Vivatus_F_Lapier;Vivatus Fides Rapier;;;;
510021;나이프;Reinforced Knife;;;;
510026;Fourth_1h_Dagger;Relapse Dagger;;;;
510027;Poenitentia_Mucro;Penitentia Mucro;;;;
510028;Poenetentia_Dilacero;Penitentia Dilacero;;;;
510030;Thanos_Dagger_AD;Thanos Dagger-AD;;;;
510032;Adulter_F_Dagger;Adulter Fides Dagger;;;;
510033;Vivatus_F_Dagger;Vivatus Fides Dagger;;;;
520008;Adulter_F_Axe;Adulter Fides Axe;;;;
520009;Vivatus_F_Axe;Vivatus Fides Axe;;;;
530009;Fourth_1h_Spear;Fortified Spear;;;;
530010;Poenitentia_Hasta;Penitentia Hasta;;;;
530012;Thanos_Spear_AD;Thanos Spear-AD;;;;
530013;Adulter_F_G_Spear;Adulter Fides Guardian Spear;;;;
530014;Vivatus_F_G_Spear;Vivatus Fides Guardian Spear;;;;
540013;Fourth_1h_Book;Fortified Book;;;;
540014;Poenitentia_Codex;Penitentia Codex;;;;
540015;Poenitentia_Liber;Penitentia Liber;;;;
540019;Adulter_F_M_Book;Adulter Fides Magic Book;;;;
540020;Adulter_F_P_Book;Adulter Fides Poison Book;;;;
540021;Adulter_F_Bible;Adulter Fides Bible;;;;
540022;Adulter_F_Moon_B;Adulter Fides Moon Book;;;;
540023;Adulter_F_Star_B;Adulter Fides Stardust Book;;;;
540024;Vivatus_F_M_Book;Vivatus Fides Magic Book;;;;
540025;Vivatus_F_P_Book;Vivatus Fides Poison Book;;;;
540026;Vivatus_F_Bible;Vivatus Fides Bible;;;;
550019;Poenitentia_Scipio;Penitentia Scipio;;;;
550020;Poenitentia_Crystallum;Penitentia Crystallum;;;;
550023;Thanos_Staff_AD;Thanos Staff-AD;;;;
550024;Adulter_F_Wand;Adulter Fides Wand;;;;
550025;Adulter_F_S_Stick;Adulter Fides Soul Stick;;;;
550026;Adulter_F_D_Wand;Adulter Fides Dark Wand;;;;
550027;Adulter_F_F_Wand;Adulter Fides Foxtail Wand;;;;
550028;Adulter_F_F_model;Adulter Fides Foxtail Model;;;;
550029;Vivatus_F_Wand;Vivatus Fides Wand;;;;
560011;Fourth_1h_Knuckle;Scrap Fist;;;;
560012;Poenitentia_Caestus;Penitentia Caestus;;;;
560013;Poenitentia_Ungula;Penitentia Ungula;;;;
560017;Thanos_Knuckle_AD;Thanos Knuckle-AD;;;;
560018;Adulter_F_Knuckle;Adulter Fides Knuckle;;;;
560019;Adulter_F_Claw;Adulter Fides Claw;;;;
560020;Vivatus_F_Knuckle;Vivatus Fides Knuckle;;;;
560021;Vivatus_F_Claw;Vivatus Fides Claw;;;;
570012;Fourth_Bh_Lute;Scrap Lute;;;;
570013;Poenitentia_Chorda;Penitentia Chorda;;;;
570016;Thanos_Violin_AD;Thanos Violin-AD;;;;
570017;Adulter_F_Violin;Adulter Fides Violin;;;;
570018;Adulter_F_Harp;Adulter Fides Harp;;;;
570019;Vivatus_F_Violin;Vivatus Fides Violin;;;;
570020;Vivatus_F_Harp;Vivatus Fides Harp;;;;
580012;Fourth_1h_Whip;Scrap Whip;;;;
580013;Poenitentia_Flagellum;Penitentia Flagellum;;;;
580016;Thanos_Whip_AD;Thanos Whip-AD;;;;
580017;Adulter_F_C_Rope;Adulter Fides Chain Rope;;;;
580018;Adulter_F_Ribbon;Adulter Fides Ribbon;;;;
580019;Vivatus_F_C_Rope;Vivatus Fides Chain Rope;;;;
580020;Vivatus_F_Ribbon;Vivatus Fides Ribbon;;;;
590015;Fourth_1h_Mace;Relapse Cross;;;;
590016;Poenitentia_Clava;Penitentia Clava;;;;
590017;Poenitentia_Pendulus;Penitentia Pendulus;;;;
590020;Thanos_Hammer_AD;Thanos Hammer-AD;;;;
590021;Adulter_F_Mace;Adulter Fides Mace;;;;
590022;Adulter_F_Hall;Adulter Fides Hall;;;;
590023;Vivatus_F_Mace;Vivatus Fides Mace;;;;
590024;Vivatus_F_Hall;Vivatus Fides Hall;;;;
600013;Fourth_Bh_Sword;Fortified Claymore;;;;
600014;Poenitentia_Ensis;Penitentia Ensis;;;;
600016;Thanos_TSword_AD;Thanos Greatsword-AD;;;;
600017;Adulter_F_T_Sword;Adulter Fides Two-Handed Sword;;;;
600018;Vivatus_F_T_Sword;Vivatus Fides Two-Handed Sword;;;;
610015;Fourth_Bh_Katar;Relapse Katar;;;;
610016;Poenitentia_Manus;Penitentia Manus;;;;
610019;Thanos_Katar_AD;Thanos Katar-AD;;;;
610020;Adulter_F_Cakram;Adulter Fides Chakram;;;;
610021;Adulter_F_Katar;Adulter Fides Katar;;;;
610022;Vivatus_F_Cakram;Vivatus Fides Chakram;;;;
610023;Vivatus_F_Katar;Vivatus Fides Katar;;;;
620005;Fourth_Bh_Axe;Relapse Katar;;;;
620006;Poenitentia_Ascia;Penitentia Ascia;;;;
620009;Thanos_Axe_AD;Thanos Axe-AD;;;;
630009;Poenitentia_Catapulta;Penitentia Catapulta;;;;
630012;Adulter_F_Lance;Adulter Fides Lance;;;;
630013;Vivatus_F_Lance;Vivatus Fides Lance;;;;
640013;Fourth_Bh_Staff;Fortified Staff;;;;
640014;Poenitentia_Termes;Penitentia Termes;;;;
640015;Poenitentia_Virga;Penitentia Virga;;;;
640017;Thanos_Rod_AD;Thanos Two-Handed Staff-AD;;;;
640019;Adulter_F_T_Staff;Adulter Fides Two-Handed Staff;;;;
640020;Adulter_F_Rod;Adulter Fides Rod;;;;
640021;Vivatus_F_T_Staff;Vivatus Fides Two-Handed Staff;;;;
640022;Vivatus_F_Rod;Vivatus Fides Rod;;;;
650008;Adulter_F_Humma;Adulter Fides Huuma Shuriken;;;;
650009;Adulter_F_C_Humma;Adulter Fides Cross-Shaped Huuma Shuriken;;;;
700021;Fourth_Bh_Bow;Scrap Bow;;;;
700022;Poenitentia_Tenon;Penitentia Tenon;;;;
700023;Poenitentia_Nervus;Penitentia Nervus;;;;
700024;Poenetentia_Attendo;Penitentia Attendo;;;;
700025;Poenetentia_Vatia;Penitentia Vatia;;;;
700029;Thanos_Bow_AD;Thanos Bow-AD;;;;
700030;Adulter_F_C_Bow;Adulter Fides Crossbow;;;;
700031;Adulter_F_Ballista;Adulter Fides Ballista;;;;
700032;Adulter_F_A_Bow;Adulter Fides Aiming Bow;;;;
700033;Vivatus_F_C_Bow;Vivatus Fides Crossbow;;;;
700034;Vivatus_F_Ballista;Vivatus Fides Ballista;;;;
700035;Vivatus_F_A_Bow;Vivatus Fides Aiming Bow;;;;
800003;Adulter_F_Revolver;Adulter Fides Revolver;;;;
810002;Adulter_F_Rifle;Adulter Fides Rifle;;;;
820002;Adulter_F_Shotgun;Adulter Fides Shotgun;;;;
830003;Adulter_F_Gatling;Adulter Fides Gatling Gun;;;;
840002;Adulter_F_Launcher;Adulter Fides Launcher;;;;
1000000;식인수의꽃;IDTest event;;;;
1000001;g링교환티켓;1st Job Change Ticket;;;;
1000002;g링교환티켓;2nd Job Change Ticket;;;;
1000003;g링교환티켓;Transcendence Ticket;;;;
1000004;g링교환티켓;Top Job Tickets;;;;
1000005;카프라이용권;Boosting Weapon Voucher;;;;
1000006;g무기교환티켓;Booster Armor Voucher;;;;
1000007;만드라고라화분;Parfait for children;;;;
1000008;영혼의조각;Sniper Stone II(Upper);;;;
1000009;영혼의조각;Sniper Stone II(Mid);;;;
1000010;영혼의조각;Sniper Stone II(Lower);;;;
1000011;영혼의조각;Ranger Stone II(Garment;;;;
1000012;영혼의조각;Whitesmith Stone II (Upper);;;;
1000013;영혼의조각;Whitesmith Stone II(Mid);;;;
1000014;영혼의조각;Whitesmith Stone II(Lower);;;;
1000015;영혼의조각;Mechanic Stone II(Garment);;;;
1000016;영혼의조각;High Priest Stone II(Upper);;;;
1000017;영혼의조각;High Priest Stone II(Mid);;;;
1000018;영혼의조각;High Priest Stone II(Lower);;;;
1000019;영혼의조각;Archbishop Stone II(Garment);;;;
1000092;ELYUMINA_RADAR;Elyumina Radar;;;;
1000093;PITAYA_TAIL_R;Red Pitaya Tail;;;;
1000094;PITAYA_TAIL_Y;Yellow Pitaya Tail;;;;
1000095;PITAYA_TAIL_B;Blue Pitaya Tail;;;;
1000096;PITAYA_TAIL_G;Green Pitaya Tail;;;;
1000097;PITAYA_TAIL_P;Purple Pitaya Tail;;;;
1000098;PITAYA_TAIL_BOSS;Boss Pitaya Tail;;;;
1000099;GARDENERS_COOKIE;Gardener's Cookies;;;;
1000100;트랩;Freezing Trap;;;;
1000101;비공정부품;Automatic Doll Parts;;;;
1000102;기계인형가속장치;Emergency Key;;;;
1000103;BarMealTicket;Barmeal Ticket;;;;
1000104;Magical_Igni_Stone;Magical Soapstone;;;;
1000105;Auto_Module_A;Automatic Modification Module(Defense);;;;
1000106;Auto_Module_A;Automatic Modification Module(Magic Defense);;;;
1000107;Auto_Module_A;Automatic Modification Module(VIT);;;;
1000108;Auto_Module_A;Automatic Modification Module(LUK);;;;
1000109;Auto_Module_A;Automatic Modification Module(STR);;;;
1000110;Auto_Module_A;Automatic Modification Module(AGI);;;;
1000111;Auto_Module_A;Automatic Modification Module(INT);;;;
1000112;Auto_Module_A;Automatic Modification Module(DEX);;;;
1000113;Auto_Module_B;Automatic Modification Module(HP Recovery);;;;
1000114;Auto_Module_B;Automatic Modification Module(SP Recovery);;;;
1000115;Auto_Module_B;Automatic Modification Module(Spell);;;;
1000116;Auto_Module_B;Automatic Modification Module(Attack Speed);;;;
1000117;Auto_Module_B;Automatic Modification Module(Fatal);;;;
1000118;Auto_Module_B;Automatic Modification Module(Expert Archer);;;;
1000119;Auto_Module_B;Automatic Modification Module(Vital);;;;
1000120;Auto_Module_B;Automatic Modification Module(Mental);;;;
1000121;Auto_Module_B;Automatic Modification Module(Heal);;;;
1000122;Auto_Module_B;Automatic Modification Module(Attack Power);;;;
1000123;Auto_Module_B;Automatic Modification Module(Magic Power);;;;
1000124;Auto_Module_B;Automatic Modification Module(Shooter);;;;
1000125;Auto_Module_B;Automatic Modification Module(Fast);;;;
1000126;Auto_Module_B;Automatic Modification Module(Caster);;;;
1000127;Auto_Module_B;Automatic Modification Module(Critical);;;;
1000128;Auto_Module_C;Automatic Modification Module(Magical Force);;;;
1000129;Auto_Module_C;Automatic Modification Module(Attacker Force);;;;
1000130;Auto_Module_C;Automatic Modification Module(Range Force);;;;
1000131;Auto_Module_C;Automatic Modification Module(Critical Force);;;;
1000132;Auto_Module_C;Automatic Modification Module(Recovery Force);;;;
1000133;Auto_Module_C;Automatic Modification Module(After Skill Delay);;;;
1000134;Auto_Module_C;Automatic Modification Module(Fixed Casting);;;;
1000135;Auto_Module_C;Automatic Modification Module(Above All);;;;
1000136;Auto_Module_C;Automatic Modification Module(Drain Life);;;;
1000137;Auto_Module_C;Automatic Modification Module(Drain Soul);;;;
1000138;Auto_Module_C;Automatic Modification Module(Magic Healing);;;;
1000139;Auto_Module_C;Automatic Modification Module(Magic Soul);;;;
1000140;Auto_Module_C;Automatic Modification Module(Power Force);;;;
1000141;Auto_Module_C;Automatic Modification Module(Robust);;;;
1000142;Auto_Module_C;Automatic Modification Module(Powerful);;;;
1000143;Auto_Module_C;Automatic Modification Module(All Force);;;;
1000144;Auto_Module_D;Automatic Module(Unlimited Vital);;;;
1000145;Auto_Module_D;Automatic Module(Spell Buster);;;;
1000146;Auto_Module_D;Automatic Module(Firing Shot);;;;
1000147;Auto_Module_D;Automatic Module(Over Power);;;;
1000148;Auto_Module_D;Automatic Module(Fatal Flash);;;;
1000149;Auto_Module_D;Automatic Module(Lucky Strike);;;;
1000152;Auto_Module_E;Automatic Module(Dragonic Breath);;;;
1000153;Auto_Module_E;Automatic Module(Wave Break);;;;
1000154;Auto_Module_E;Automatic Module(Hundred Spiral);;;;
1000155;Auto_Module_E;Automatic Module(Drive Press);;;;
1000156;Auto_Module_E;Automatic Module(Banishing Cannon);;;;
1000157;Auto_Module_E;Automatic Module(Genesis Pressure);;;;
1000158;Auto_Module_E;Automatic Module(Boost Cannon);;;;
1000159;Auto_Module_E;Automatic Module(Cold Flare);;;;
1000160;Auto_Module_E;Automatic Module(Tornado Swing);;;;
1000161;Auto_Module_E;Automatic Module(Cannon Tornado);;;;
1000162;Auto_Module_E;Automatic Module(Crazy Mandragora);;;;
1000163;Auto_Module_E;Automatic Module(Acid Explosion);;;;
1000164;Auto_Module_E;Automatic Module(Sonic Impact);;;;
1000165;Auto_Module_E;Automatic Module(Cutter Slasher);;;;
1000166;Auto_Module_E;Automatic Module(Berserk Slash);;;;
1000167;Auto_Module_E;Automatic Module(Fatal Raid);;;;
1000168;Auto_Module_E;Automatic Module(Shadow Spell);;;;
1000169;Auto_Module_E;Automatic Module(Angle Shot);;;;
1000170;Auto_Module_E;Automatic Module(Crimson Strain);;;;
1000171;Auto_Module_E;Automatic Module(Jack Lightning);;;;
1000172;Auto_Module_E;Automatic Module(Comet Vortex);;;;
1000173;Auto_Module_E;Automatic Module(Double Bolt);;;;
1000174;Auto_Module_E;Automatic Module(Warm Wave);;;;
1000175;Auto_Module_E;Automatic Module(Diamond Grave);;;;
1000176;Auto_Module_E;Automatic Module(Magnusmus);;;;
1000177;Auto_Module_E;Automatic Module(Holy Judex);;;;
1000178;Auto_Module_E;Automatic Module(Duple Lica);;;;
1000179;Auto_Module_E;Automatic Module(Tiger Empire);;;;
1000180;Auto_Module_E;Automatic Module(Rampage Arrow);;;;
1000181;Auto_Module_E;Automatic Module(Raging Combo);;;;
1000182;Auto_Module_E;Automatic Module(Cluster);;;;
1000183;Auto_Module_E;Automatic Module(Breeze Shooting);;;;
1000184;Auto_Module_E;Automatic Module(Aimed Storm);;;;
1000185;Auto_Module_E;Automatic Module(Metal Echo);;;;
1000186;Auto_Module_E;Automatic Module(Reverberation);;;;
1000187;Auto_Module_E;Automatic Module(Vulcan Severe);;;;
1000188;Auto_Module_E;Automatic Module(Prominence Burst);;;;
1000189;Auto_Module_E;Automatic Module(Moon Kick);;;;
1000190;Auto_Module_E;Automatic Module(Flash Falling);;;;
1000191;Auto_Module_E;Automatic Module(Eswhoo);;;;
1000192;Auto_Module_E;Automatic Module(Espa);;;;
1000193;Auto_Module_E;Automatic Module(Curse Explosion);;;;
1000194;Auto_Module_E;Automatic Module(Des Hammer Dance);;;;
1000195;Auto_Module_E;Automatic Module(Fire Howling Tail);;;;
1000196;Auto_Module_E;Automatic Module(Storm Buster Trip);;;;
1000197;Auto_Module_E;Automatic Module(Flame Ice Wind);;;;
1000198;Auto_Module_E;Automatic Module(Cross Slash);;;;
1000199;Auto_Module_E;Automatic Module(Exploding Flake Wind);;;;
1000200;Auto_Module_E;Automatic Module(Power of Sea);;;;
1000201;Auto_Module_E;Automatic Module(Power of Land);;;;
1000202;Auto_Module_E;Automatic Module(Power of Life);;;;
1000207;Auto_Module_C;Automatic Modification Module(Mirror Counter);;;;
1000208;Auto_Module_C;Automatic Modification Module(Reflection Reject);;;;
1000213;영혼의조각;Warlock Stone II(Garment);;;;
1000214;영혼의조각;High Wizard Stone II(Upper);;;;
1000215;영혼의조각;High Wizard Stone II(Mid);;;;
1000216;영혼의조각;High Wizard Stone II(Lower);;;;
1000217;영혼의조각;Royal Guard Stone II(Garment);;;;
1000218;영혼의조각;Paladin Stone II(Upper);;;;
1000219;영혼의조각;Paladin Stone II(Mid);;;;
1000220;영혼의조각;Paladin Stone II(Lower);;;;
1000221;영혼의조각;Guillotine Cross Stone II(Garment);;;;
1000222;영혼의조각;Assassin Cross Stone II(Upper);;;;
1000223;영혼의조각;Assassin Cross Stone II(Mid);;;;
1000224;영혼의조각;Assassin Cross Stone II(Lower);;;;
1000225;노란접시;Potato Chips;;;;
1000226;룬마력의정수;Broken Doll's Core;;;;
1000227;냉기입김;Cloud Cotton;;;;
1000231;녹슬어버린철;Broken Automatic Doll Parts;;;;
1000232;사랑의조각;Automatic Doll Communication Chip;;;;
1000235;Elite_Hunter_Token;Elite Hunter Token;;;;
1000243;Sin_Shard_A;Fragment of Anger;;;;
1000244;Sin_Shard_B;Fragment of Fear;;;;
1000245;Sin_Shard_C;Fragment of Resentment;;;;
1000253;카프라이용권;Booster Weapon Voucher;;;;
1000254;예술의메달;Booster Coin;;;;
1000255;Sin_Shard_D;Fragment of Regret;;;;
1000256;Sin_Shard_E;Fragment of Sorrow;;;;
1000257;Sin_Fragment;Piece of Sin;;;;
1000258;Fate_Shard_A;Fragment of Empathy;;;;
1000259;Fate_Shard_B;Fragment of Happiness;;;;
1000260;Fate_Shard_C;Fragment of Rest;;;;
1000261;Fate_Shard_D;Fragment of Comfort;;;;
1000262;Fate_Shard_E;Fragment of Blessing;;;;
1000263;Fate_Fragment;Fragment of Good Will;;;;
1000268;가스마스크;Gas Mask;;;;
1000269;우울한상자;Sealing Box;;;;
1000270;J4_Mandra_Incubator;Mandragora Incubator;;;;
1000271;J4_Impression_Piece;Piece of Impression;;;;
1000272;J4_Inspiration_Piece;Piece of Inspiration;;;;
1000274;Cachua_Coupon;[Kachua] Mileage Coupon;;;;
1000275;Beaker;Beaker;;;;
1000276;Flame_Acid_Bottle;Flame Acid Bottle;;;;
1000277;Earth_Acid_Bottle;Earth Acid Bottle;;;;
1000278;Gale_Acid_Bottle;Gale Acid Bottle;;;;
1000279;Icicle_Acid_Bottle;Icicle Acid Bottle;;;;
1000280;High_Coating_Bottle;Advanced Coating Potion;;;;
1000281;High_Plant_Bottle;Greater Plant Bottle;;;;
1000282;EpisodClear16;Episode 16 Clear Ticket;;;;
1000283;EpisodClear16;(Event) Episode 16 Clear Ticket;;;;
1000287;EpisodClear17;Episode 17 Clear Ticket;;;;
1000289;Device_Capsule;Machine Capsule;;;;
1000290;Auto_Battle_Capsule;ABR Capsule;;;;
1000291;Wind_Stone_4th;Lightning Stone;;;;
1000292;Earth_Stone_4th;Earth Stone;;;;
1000293;Flame_Stone_4th;Flame Stone;;;;
1000294;Poison_Stone_4th;Poison Stone;;;;
1000295;Ice_Stone_4th;Ice Stone;;;;
1000296;영혼의조각;Rune Knight Stone II(Garment);;;;
1000297;영혼의조각;identifiedDisplayName  = "Lord Knight Stone II(Upper;;;;
1000298;영혼의조각;identifiedDisplayName  = "Lord Knight Stone II(Mid);;;;
1000299;영혼의조각;identifiedDisplayName  = "Lord Knight Stone II(Lower);;;;
1000300;영혼의조각;identifiedDisplayName  = "Genetic Stone II(Garment);;;;
1000301;영혼의조각;identifiedDisplayName  = "Creator Stone II(Upper);;;;
1000302;영혼의조각;identifiedDisplayName  = "Creator Stone II(Mid);;;;
1000303;영혼의조각;identifiedDisplayName  = "Creator Stone II(Lower);;;;
1000304;영혼의조각;identifiedDisplayName  = "Wanderer Minstrel Stone II(Garment);;;;
1000305;영혼의조각;identifiedDisplayName  = "Clown Gypsy Stone II(Upper);;;;
1000306;영혼의조각;identifiedDisplayName  = "Clown Gypsy Stone II(Mid);;;;
1000307;영혼의조각;identifiedDisplayName  = "Clown Gypsy Stone II(Lower);;;;
1000311;늑대피리;Hawk Flute;;;;
1000316;MD_Geffen_Coin;Geffen Arena Coin;;;;
1000317;MD_Geffen_Cert;Geffen Arena Certificate;;;;
1000320;카프라코인;Kafra Coin;;;;
1000321;Amber;Amber;;;;
1000322;Etel_Dust;Etel Dust;;;;
1000323;Etel_Stone;Etel Stone;;;;
1000325;Etel_Skyblue_Jewel;Etel Aquamarine;;;;
1000326;Etel_Topaz;Etel Topaz;;;;
1000327;Etel_Violet_Jewel;Etel Amethyst;;;;
1000328;Etel_Amber;Etel Amber;;;;
1000331;Ethernium;Etherium;;;;
1000332;Etherdeocon;Etherdeocon;;;;
1000333;Enriched_Ethernium;Enriched Etherium;;;;
1000334;Enriched_Etherdeocon;Enriched Etherdeocon;;;;
1000335;HD_Ethernium;HD Etherium;;;;
1000336;HD_Etherdeocon;HD Etherdeocon;;;;
1000337;Blessed_Etel_Dust;Blessed Etel Dust;;;;
1000346;도심지도;Guide for 4th Job Change;;;;
1000352;엠브리오제조책;Machine Creation Guide;;;;
1000363;MD_Airboat_Tokken;Magical Stone;;;;
1000364;MD_Airboat_Ore;Contaminated Stone;;;;
1000366;MD_Geffen_Win;Geffen Arena Championship;;;;
1000367;Mine_As;Minneas;;;;
1000368;Etel_Bradium;Etel Bradium;;;;
1000369;HD_Etel_Bradium;HD Etel Bradium;;;;
1000370;Etel_Carnium;Etel Carnium;;;;
1000371;HD_Etel_Carnium;HD Etel Carnium;;;;
1000372;Meteorite_Dust;Meteorite Powder;;;;
1000373;Meteorite_Fragment;Meteorite Fragment;;;;
1000374;Brilliant_Soda;Ultra-Low Carbonated Soda;;;;
1000375;영혼의조각;Ranged Stone (Upper);;;;
1000376;영혼의조각;Ranged Stone (Lower);;;;
1000377;영혼의조각;Melee Stone (Upper);;;;
1000378;영혼의조각;Melee Stone (Mid);;;;
1000379;영혼의조각;Melee Stone (Lower);;;;
1000396;Naght_Sieger_Soul;Naght Sieger Soul;;;;
1000397;Betelgeuse_Soul;Beteleuse Soul;;;;
1000398;Pow_Meteorite_Dust;Power Meteorite Powder;;;;
1000399;Sta_Meteorite_Dust;Stamina Meteorite Powder;;;;
1000400;Con_Meteorite_Dust;Agile Meteorite Powder;;;;
1000401;Crt_Meteorite_Dust;Lucky Meteorite Powder;;;;
1000402;Spl_Meteorite_Dust;Meteorite Powder of Spell;;;;
1000403;Wis_Meteorite_Dust;Meteorite Powder of Wisdom;;;;
1000405;Ep18_Amethyst_Fragment;Amethyst Fragment;;;;
1000406;Ep18_Very_Ddan_Crystal;Very Unusual Crystal;;;;
1000407;Ep18_Half_Flower;Half Flower;;;;
1000408;Ep18_Recording_Note;Recording Note;;;;
1000409;Ep18_Docu_FIle;Document File;;;;
